단지키,구,법정동,대표단지명,대표대지위치,주소수,원건물명수,시설행수,분류시설행수,주소예시,원건물명예시,법정동_key,행정동_매칭키,상권_매칭방식,인구_직접매칭,세대_직접매칭,상권_법정동매칭,상권_행정동매칭,운동시설,교육_학습시설,키즈시설,시니어시설,공유오피스_회의,라운지_휴게,사우나_목욕,편의_생활시설,ratio_child,ratio_elderly,ratio_young,ratio_middle,ratio_1person,ratio_2person,ratio_3plus,카페수,헬스장수,학원수,기타학원수,독서실수,사우나수,원본상권총업소수,카페수_log,헬스장수_log,학원수_log,기타학원수_log,독서실수_log,사우나수_log,원본상권총업소수_log,구_단지수,생활권역_동남권,생활권역_동북권,생활권역_서남권,생활권역_서북권
광진구 | 화양동 | 광진구 화양동 32-12 가로주택정비사업 아파트,광진구,화양동,광진구 화양동 32-12 가로주택정비사업 아파트,서울특별시 광진구 화양동 32-12번지,1,1,1,0,서울특별시 광진구 화양동 32-12번지,광진구 화양동 32-12 가로주택정비사업 아파트,화양동,화양,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.012240929780370322,0.14225109372928543,0.44071766317557115,0.29727341022581644,0.8293820443062573,0.10582421853311864,0.06479373716062406,146,15,26,69,7,0,2335,4.990432586778736,2.772588722239781,3.295836866004329,4.248495242049359,2.0794415416798357,0.0,7.756195343948118,26,0,1,0,0
광진구 | 화양동 | 광진스위트엠 아파트,광진구,화양동,광진스위트엠 아파트,서울특별시 광진구 화양동 499-18번지,1,1,2,0,서울특별시 광진구 화양동 499-18번지,광진스위트엠 아파트,화양동,화양,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.012240929780370322,0.14225109372928543,0.44071766317557115,0.29727341022581644,0.8293820443062573,0.10582421853311864,0.06479373716062406,146,15,26,69,7,0,2335,4.990432586778736,2.772588722239781,3.295836866004329,4.248495242049359,2.0794415416798357,0.0,7.756195343948118,26,0,1,0,0
구로구 | 개봉동 | 개봉동 403-84 도시형생활주택,구로구,개봉동,개봉동 403-84 도시형생활주택,서울특별시 구로구 개봉동 403-84번지,1,1,1,0,서울특별시 구로구 개봉동 403-84번지,개봉동 403-84 도시형생활주택,개봉동,개봉,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 개봉역 림괄지역주택조합 공동주택,구로구,개봉동,개봉역 림괄지역주택조합 공동주택,서울특별시 구로구 개봉동 199-4번지,1,2,9,5,서울특별시 구로구 개봉동 199-4번지,개봉역 림괄지역주택조합 공동주택(가칭) / 림괄아파트,개봉동,개봉,법정동직접,1,1,1,1,0,1,1,1,0,0,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 개봉제1주택재개발아파트,구로구,개봉동,개봉제1주택재개발아파트,서울특별시 구로구 개봉동 138-2번지,1,1,6,3,서울특별시 구로구 개봉동 138-2번지,개봉제1주택재개발아파트,개봉동,개봉,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 길훈아파트,구로구,개봉동,길훈아파트,서울특별시 구로구 개봉동 312-38번지,1,1,4,3,서울특별시 구로구 개봉동 312-38번지,길훈아파트,개봉동,개봉,법정동직접,1,1,1,1,0,0,1,1,0,1,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 서울특별시 구로구 개봉동 472번지,구로구,개봉동,,서울특별시 구로구 개봉동 472번지,1,1,1,0,서울특별시 구로구 개봉동 472번지,,개봉동,개봉,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 서울특별시 구로구 개봉동 481번지,구로구,개봉동,,서울특별시 구로구 개봉동 481번지,1,1,1,1,서울특별시 구로구 개봉동 481번지,,개봉동,개봉,법정동직접,1,1,1,1,0,0,0,1,0,0,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 세이지움 개봉,구로구,개봉동,세이지움 개봉,서울특별시 구로구 개봉동 403-29번지,1,2,6,4,서울특별시 구로구 개봉동 403-29번지,세이지움 개봉 / 개봉동 역세권 청년주택,개봉동,개봉,법정동직접,1,1,1,1,1,1,0,0,0,0,1,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 센트레빌 레우스 1단지,구로구,개봉동,센트레빌 레우스 1단지,서울특별시 구로구 개봉동 497번지,1,1,7,7,서울특별시 구로구 개봉동 497번지,센트레빌 레우스 1단지,개봉동,개봉,법정동직접,1,1,1,1,1,1,1,1,0,0,1,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 한양아이클래스 구로,구로구,개봉동,한양아이클래스 구로,서울특별시 구로구 개봉동 208-3번지,1,1,1,0,서울특별시 구로구 개봉동 208-3번지,한양아이클래스 구로,개봉동,개봉,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 개봉동 | 호반써밋 개봉,구로구,개봉동,호반써밋 개봉,서울특별시 구로구 개봉동 68-64번지,1,1,2,2,서울특별시 구로구 개봉동 68-64번지,호반써밋 개봉,개봉동,개봉,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05196212429044611,0.3301072488394715,0.10924359400588576,0.27999211948825925,0.33479906490036737,0.2854836914171212,0.3797172436825114,91,16,91,120,13,7,2207,4.5217885770490405,2.833213344056216,4.5217885770490405,4.795790545596741,2.639057329615259,2.0794415416798357,7.699842407396986,62,0,0,1,0
구로구 | 고척동 | 고척3구역 주택재개발 아파트,구로구,고척동,고척3구역 주택재개발 아파트,서울특별시 구로구 고척동 155-2번지,1,1,5,3,서울특별시 구로구 고척동 155-2번지,고척3구역 주택재개발 아파트,고척동,고척,법정동직접,1,1,1,1,0,1,1,1,0,0,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 고척동 산업인 아파트 주택 재건축 정비사업,구로구,고척동,고척동 산업인 아파트 주택 재건축 정비사업,서울특별시 구로구 고척동 57-9번지,1,1,5,4,서울특별시 구로구 고척동 57-9번지,고척동 산업인 아파트 주택 재건축 정비사업,고척동,고척,법정동직접,1,1,1,1,0,1,1,1,0,0,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 고척동 삼익아파트,구로구,고척동,고척동 삼익아파트,서울특별시 구로구 고척동 238-5번지,1,1,1,1,서울특별시 구로구 고척동 238-5번지,고척동 삼익아파트,고척동,고척,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 고척동 어르신안심주택,구로구,고척동,고척동 어르신안심주택,서울특별시 구로구 고척동 62-1번지,1,1,6,4,서울특별시 구로구 고척동 62-1번지,고척동 어르신안심주택,고척동,고척,법정동직접,1,1,1,1,1,0,0,0,0,1,1,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 고척아이파크,구로구,고척동,고척아이파크,서울특별시 구로구 고척동 351번지,1,1,10,7,서울특별시 구로구 고척동 351번지,고척아이파크,고척동,고척,법정동직접,1,1,1,1,1,1,1,1,0,0,1,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 구로구 고척동 아파트,구로구,고척동,구로구 고척동 아파트,서울특별시 구로구 고척동 156-18번지,1,1,6,2,서울특별시 구로구 고척동 156-18번지,구로구 고척동 아파트,고척동,고척,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 더헤리츠,구로구,고척동,더헤리츠,서울특별시 구로구 고척동 97번지,1,1,3,3,서울특별시 구로구 고척동 97번지,더헤리츠,고척동,고척,법정동직접,1,1,1,1,0,1,1,0,0,1,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 삼환로즈빌,구로구,고척동,삼환로즈빌,서울특별시 구로구 고척동 92-6번지,1,1,1,1,서울특별시 구로구 고척동 92-6번지,삼환로즈빌,고척동,고척,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 서울특별시 구로구 고척동 227-6번지,구로구,고척동,,서울특별시 구로구 고척동 227-6번지,1,1,1,1,서울특별시 구로구 고척동 227-6번지,,고척동,고척,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 고척동 | 서울특별시 구로구 고척동 323번지,구로구,고척동,,서울특별시 구로구 고척동 323번지,1,1,1,0,서울특별시 구로구 고척동 323번지,,고척동,고척,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.05607765788761264,0.29413698418223305,0.11774374444057702,0.29199056348377617,0.35337726523887975,0.2711783577560045,0.37544437700511574,64,17,81,97,11,2,1883,4.174387269895637,2.8903717578961645,4.406719247264253,4.584967478670572,2.4849066497880004,1.0986122886681096,7.5411524551363085,62,0,0,1,0
구로구 | 구로동 | 경남아너스빌,구로구,구로동,경남아너스빌,서울특별시 구로구 구로동 122-1번지,1,1,2,2,서울특별시 구로구 구로동 122-1번지,경남아너스빌,구로동,구로,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
구로구 | 구로동 | 구로동440번지일대재건축정비사업,구로구,구로동,구로동440번지일대재건축정비사업,서울특별시 구로구 구로동 440번지,1,1,9,7,서울특별시 구로구 구로동 440번지,구로동440번지일대(보광아파트)재건축정비사업,구로동,구로,법정동직접,1,1,1,1,0,1,1,1,1,1,0,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
구로구 | 구로동 | 구로지웰,구로구,구로동,구로지웰,서울특별시 구로구 구로동 329-27번지,1,1,2,2,서울특별시 구로구 구로동 329-27번지,구로지웰,구로동,구로,법정동직접,1,1,1,1,0,0,1,1,0,0,0,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
구로구 | 구로동 | 남구로역세권 공공임대주택,구로구,구로동,남구로역세권 공공임대주택,서울특별시 구로구 구로동 715-24번지,1,1,4,3,서울특별시 구로구 구로동 715-24번지,남구로역세권 공공임대주택,구로동,구로,법정동직접,1,1,1,1,1,0,1,1,0,0,1,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
구로구 | 구로동 | 다울숲,구로구,구로동,다울숲,서울특별시 구로구 구로동 1286번지,1,1,1,1,서울특별시 구로구 구로동 1286번지,다울숲,구로동,구로,법정동직접,1,1,1,1,0,0,1,0,0,0,0,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
구로구 | 구로동 | 삼성래미안아파트,구로구,구로동,삼성래미안아파트,서울특별시 구로구 구로동 256-1번지,1,1,1,1,서울특별시 구로구 구로동 256-1번지,삼성래미안아파트,구로동,구로,법정동직접,1,1,1,1,0,0,0,0,1,0,0,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
구로구 | 구로동 | 서울시 노동자복지관 복합화사업,구로구,구로동,서울시 노동자복지관 복합화사업,서울특별시 구로구 구로동 98-5번지,1,1,4,2,서울특별시 구로구 구로동 98-5번지,서울시 노동자복지관 복합화사업,구로동,구로,법정동직접,1,1,1,1,1,0,0,0,0,0,1,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
구로구 | 구로동 | 서울특별시 구로구 구로동 113-7번지,구로구,구로동,아파트,서울특별시 구로구 구로동 113-7번지,1,1,1,0,서울특별시 구로구 구로동 113-7번지,아파트,구로동,구로,법정동직접,1,1,1,1,0,0,0,0,0,0,0,0,0.04392226937681483,0.28715657806566897,0.14357828903283448,0.31217333035514855,0.523628607611811,0.2224721722322202,0.25389922015596883,312,50,105,278,18,6,9712,5.746203190540153,3.9318256327243257,4.663439094112067,5.631211781821365,2.9444389791664403,1.9459101490553132,9.18122047340233,62,0,0,1,0
